Un_ID,Timepoint,Un_id_tp,Block_plot,Herbivory_trt,Coral_Id,Coral_genus,Enrichment_trt,Recruitment,Alive,Notes1,Rec_timepoint
C4_open_P01,T3,C4_open_P1_T3,C4,open,P01,Pocillopora,Enriched,1,1,,T3
C4_open_P10,T6,C4_open_P10_T6,C4,open,P10,Pocillopora,Enriched,1,1,,T6
C4_open_P10,T9,C4_open_P10_T9,C4,open,P10,Pocillopora,Enriched,0,1,,T6
C4_open_P11,T9,C4_open_P11_T9,C4,open,P11,Pocillopora,Enriched,0,1,,T6
C4_open_P11,T6,C4_open_P11_T6,C4,open,P11,Pocillopora,Enriched,1,1,,T6
C4_open_P12,T6,C4_open_P12_T6,C4,open,P12,Pocillopora,Enriched,1,1,,T6
C4_open_P12,T9,C4_open_P12_T9,C4,open,P12,Pocillopora,Enriched,0,1,,T6
C4_open_P13,T9,C4_open_P13_T9,C4,open,P13,Pocillopora,Enriched,0,1,,T6
C4_open_P13,T6,C4_open_P13_T6,C4,open,P13,Pocillopora,Enriched,1,1,,T6
C4_open_P14,T9,C4_open_P14_T9,C4,open,P14,Pocillopora,Enriched,0,1,,T6
C4_open_P14,T6,C4_open_P14_T6,C4,open,P14,Pocillopora,Enriched,1,1,,T6
C4_open_P15,T6,C4_open_P15_T6,C4,open,P15,Pocillopora,Enriched,1,1,,T6
C4_open_P15,T9,C4_open_P15_T9,C4,open,P15,Pocillopora,Enriched,0,1,,T6
C4_open_P16,T6,C4_open_P16_T6,C4,open,P16,Pocillopora,Enriched,1,1,,T6
C4_open_P16,T9,C4_open_P16_T9,C4,open,P16,Pocillopora,Enriched,0,1,,T6
C4_open_P17,T9,C4_open_P17_T9,C4,open,P17,Pocillopora,Enriched,0,1,,T6
C4_open_P17,T6,C4_open_P17_T6,C4,open,P17,Pocillopora,Enriched,1,1,,T6
C4_open_P18,T9,C4_open_P18_T9,C4,open,P18,Pocillopora,Enriched,0,1,,T6
C4_open_P18,T6,C4_open_P18_T6,C4,open,P18,Pocillopora,Enriched,1,1,,T6
C4_open_P19,T9,C4_open_P19_T9,C4,open,P19,Pocillopora,Enriched,0,1,,T6
C4_open_P19,T6,C4_open_P19_T6,C4,open,P19,Pocillopora,Enriched,1,1,,T6
C4_open_P02,T9,C4_open_P2_T9,C4,open,P02,Pocillopora,Enriched,0,1,,T3
C4_open_P02,T6,C4_open_P2_T6,C4,open,P02,Pocillopora,Enriched,0,1,,T3
C4_open_P02,T3,C4_open_P2_T3,C4,open,P02,Pocillopora,Enriched,1,1,,T3
C4_open_P20,T9,C4_open_P20_T9,C4,open,P20,Pocillopora,Enriched,0,0,On edge--could be out of photomosaic,T6
C4_open_P20,T6,C4_open_P20_T6,C4,open,P20,Pocillopora,Enriched,1,1,,T6
C4_open_P21,T9,C4_open_P21_T9,C4,open,P21,Pocillopora,Enriched,1,1,growing in from side of plot,T9
C4_open_P22,T9,C4_open_P22_T9,C4,open,P22,Pocillopora,Enriched,1,1,,T9
C4_open_P23,T6,C4_open_P23_T6,C4,open,P23,Pocillopora,Enriched,1,1,,T6
C4_open_P23,T9,C4_open_P23_T9,C4,open,P23,Pocillopora,Enriched,0,1,,T6
C4_open_P24,T9,C4_open_P24_T9,C4,open,P24,Pocillopora,Enriched,1,1,,T9
C4_open_P26,T9,C4_open_P26_T9,C4,open,P26,Pocillopora,Enriched,1,1,,T9
C4_open_P27,T9,C4_open_P27_T9,C4,open,P27,Pocillopora,Enriched,0,1,,T6
C4_open_P27,T6,C4_open_P27_T6,C4,open,P27,Pocillopora,Enriched,1,1,,T6
C4_open_P28,T9,C4_open_P28_T9,C4,open,P28,Pocillopora,Enriched,1,1,,T9
C4_open_P29,T9,C4_open_P29_T9,C4,open,P29,Pocillopora,Enriched,0,1,,T6
C4_open_P29,T6,C4_open_P29_T6,C4,open,P29,Pocillopora,Enriched,1,1,,T6
C4_open_P03,T3,C4_open_P3_T3,C4,open,P03,Pocillopora,Enriched,1,1,,T3
C4_open_P03,T9,C4_open_P3_T9,C4,open,P03,Pocillopora,Enriched,0,1,Under diffuser,T3
C4_open_P03,T6,C4_open_P3_T6,C4,open,P03,Pocillopora,Enriched,0,1,,T3
C4_open_P30,T9,C4_open_P30_T9,C4,open,P30,Pocillopora,Enriched,1,1,,T9
C4_open_P31,T9,C4_open_P31_T9,C4,open,P31,Pocillopora,Enriched,1,1,growing in from side of plot,T9
C4_open_P32,T9,C4_open_P32_T9,C4,open,P32,Pocillopora,Enriched,1,1,,T9
C4_open_P33,T9,C4_open_P33_T9,C4,open,P33,Pocillopora,Enriched,1,1,,T9
C4_open_P34,T9,C4_open_P34_T9,C4,open,P34,Pocillopora,Enriched,1,1,,T9
C4_open_P04,T6,C4_open_P4_T6,C4,open,P04,Pocillopora,Enriched,0,1,,T3
C4_open_P04,T3,C4_open_P4_T3,C4,open,P04,Pocillopora,Enriched,1,1,,T3
C4_open_P04,T9,C4_open_P4_T9,C4,open,P04,Pocillopora,Enriched,0,1,,T3
C4_open_P05,T9,C4_open_P5_T9,C4,open,P05,Pocillopora,Enriched,0,1,,T3
C4_open_P05,T3,C4_open_P5_T3,C4,open,P05,Pocillopora,Enriched,1,1,,T3
C4_open_P05,T6,C4_open_P5_T6,C4,open,P05,Pocillopora,Enriched,0,1,,T3
C4_open_P06,T3,C4_open_P6_T3,C4,open,P06,Pocillopora,Enriched,1,1,,T3
C4_open_P06,T9,C4_open_P6_T9,C4,open,P06,Pocillopora,Enriched,0,0,,T3
C4_open_P06,T6,C4_open_P6_T6,C4,open,P06,Pocillopora,Enriched,0,0,,T3
C4_open_P07,T9,C4_open_P7_T9,C4,open,P07,Pocillopora,Enriched,0,0,,T3
C4_open_P07,T6,C4_open_P7_T6,C4,open,P07,Pocillopora,Enriched,0,0,,T3
C4_open_P07,T3,C4_open_P7_T3,C4,open,P07,Pocillopora,Enriched,1,1,,T3
C4_open_P08,T6,C4_open_P8_T6,C4,open,P08,Pocillopora,Enriched,1,1,,T6
C4_open_P08,T9,C4_open_P8_T9,C4,open,P08,Pocillopora,Enriched,0,0,,T6
C4_open_P09,T9,C4_open_P9_T9,C4,open,P09,Pocillopora,Enriched,0,1,,T6
C4_open_P09,T6,C4_open_P9_T6,C4,open,P09,Pocillopora,Enriched,1,1,,T6
D1_1X1_P01,T3,D1_1X1_P1_T3,D1,1X1,P01,Pocillopora,Ambient,1,1,,T3
D1_1X1_P01,T9,D1_1X1_P1_T9,D1,1X1,P01,Pocillopora,Ambient,0,0,,T3
D1_1X1_P01,T6,D1_1X1_P1_T6,D1,1X1,P01,Pocillopora,Ambient,0,0,,T3
D1_1X1_P02,T6,D1_1X1_P2_T6,D1,1X1,P02,Pocillopora,Ambient,0,1,,T0
D1_1X1_P02,T0,D1_1X1_P2_T0,D1,1X1,P02,Pocillopora,Ambient,1,1,0,T0
D1_1X1_P02,T9,D1_1X1_P2_T9,D1,1X1,P02,Pocillopora,Ambient,0,1,,T0
D1_1X1_P02,T3,D1_1X1_P2_T3,D1,1X1,P02,Pocillopora,Ambient,0,1,,T0
D1_1X1_P03,T9,D1_1X1_P3_T9,D1,1X1,P03,Pocillopora,Ambient,0,1,,T3
D1_1X1_P03,T6,D1_1X1_P3_T6,D1,1X1,P03,Pocillopora,Ambient,0,1,,T3
D1_1X1_P03,T3,D1_1X1_P3_T3,D1,1X1,P03,Pocillopora,Ambient,1,1,,T3
D1_1X1_P04,T3,D1_1X1_P4_T3,D1,1X1,P04,Pocillopora,Ambient,1,1,,T3
D1_1X1_P04,T6,D1_1X1_P4_T6,D1,1X1,P04,Pocillopora,Ambient,0,1,,T3
D1_1X1_P04,T9,D1_1X1_P4_T9,D1,1X1,P04,Pocillopora,Ambient,0,1,,T3
D1_1X1_P05,T6,D1_1X1_P5_T6,D1,1X1,P05,Pocillopora,Ambient,1,1,,T6
D1_1X1_P05,T9,D1_1X1_P5_T9,D1,1X1,P05,Pocillopora,Ambient,0,1,,T6
D1_1X1_P06,T6,D1_1X1_P6_T6,D1,1X1,P06,Pocillopora,Ambient,1,1,,T6
D1_1X1_P06,T9,D1_1X1_P6_T9,D1,1X1,P06,Pocillopora,Ambient,0,1,,T6
D1_1X1_P07,T9,D1_1X1_P7_T9,D1,1X1,P07,Pocillopora,Ambient,1,1,,T9
D1_1X1_P08,T9,D1_1X1_P8_T9,D1,1X1,P08,Pocillopora,Ambient,1,1,,T9
D1_1X1_P09,T9,D1_1X1_P9_T9,D1,1X1,P09,Pocillopora,Ambient,0,0,,T6
D1_1X1_P09,T6,D1_1X1_P9_T6,D1,1X1,P09,Pocillopora,Ambient,1,1,,T6
D1_2X2_P01,T9,D1_2X2_P1_T9,D1,2X2,P01,Pocillopora,Ambient,0,1,,T0
D1_2X2_P01,T0,D1_2X2_P1_T0,D1,2X2,P01,Pocillopora,Ambient,1,1,0,T0
D1_2X2_P01,T3,D1_2X2_P1_T3,D1,2X2,P01,Pocillopora,Ambient,0,1,,T0
D1_2X2_P01,T6,D1_2X2_P1_T6,D1,2X2,P01,Pocillopora,Ambient,0,1,,T0
D1_2X2_P10,T9,D1_2X2_P10_T9,D1,2X2,P10,Pocillopora,Ambient,1,1,,T9
D1_2X2_P02,T6,D1_2X2_P2_T6,D1,2X2,P02,Pocillopora,Ambient,0,0,,T3
D1_2X2_P02,T9,D1_2X2_P2_T9,D1,2X2,P02,Pocillopora,Ambient,0,0,,T3
D1_2X2_P02,T3,D1_2X2_P2_T3,D1,2X2,P02,Pocillopora,Ambient,1,1,,T3
D1_2X2_P03,T9,D1_2X2_P3_T9,D1,2X2,P03,Pocillopora,Ambient,0,1,,T3
D1_2X2_P03,T6,D1_2X2_P3_T6,D1,2X2,P03,Pocillopora,Ambient,0,1,,T3
D1_2X2_P03,T3,D1_2X2_P3_T3,D1,2X2,P03,Pocillopora,Ambient,1,1,,T3
D1_2X2_P04,T3,D1_2X2_P4_T3,D1,2X2,P04,Pocillopora,Ambient,1,1,,T3
D1_2X2_P04,T9,D1_2X2_P4_T9,D1,2X2,P04,Pocillopora,Ambient,0,0,"P4 circled but I don't think this is a Poc or the same coral, it looked pretty dead in T6",T3
D1_2X2_P04,T6,D1_2X2_P4_T6,D1,2X2,P04,Pocillopora,Ambient,0,0,,T3
D1_2X2_P05,T3,D1_2X2_P5_T3,D1,2X2,P05,Pocillopora,Ambient,1,1,,T3
D1_2X2_P05,T6,D1_2X2_P5_T6,D1,2X2,P05,Pocillopora,Ambient,0,1,,T3
D1_2X2_P05,T9,D1_2X2_P5_T9,D1,2X2,P05,Pocillopora,Ambient,0,0,,T3
D1_2X2_P06,T9,D1_2X2_P6_T9,D1,2X2,P06,Pocillopora,Ambient,0,1,,T3
D1_2X2_P06,T6,D1_2X2_P6_T6,D1,2X2,P06,Pocillopora,Ambient,0,1,,T3
D1_2X2_P06,T3,D1_2X2_P6_T3,D1,2X2,P06,Pocillopora,Ambient,1,1,,T3
D1_2X2_P07,T9,D1_2X2_P7_T9,D1,2X2,P07,Pocillopora,Ambient,1,1,,T9
D1_2X2_P08,T9,D1_2X2_P8_T9,D1,2X2,P08,Pocillopora,Ambient,1,1,,T9
D1_2X2_P09,T9,D1_2X2_P9_T9,D1,2X2,P09,Pocillopora,Ambient,1,1,,T9
D1_3X3_P01,T0,D1_3X3_P1_T0,D1,3X3,P01,Pocillopora,Ambient,1,1,0,T0
D1_3X3_P01,T6,D1_3X3_P1_T6,D1,3X3,P01,Pocillopora,Ambient,0,1,,T0
D1_3X3_P01,T9,D1_3X3_P1_T9,D1,3X3,P01,Pocillopora,Ambient,0,1,,T0
D1_3X3_P01,T3,D1_3X3_P1_T3,D1,3X3,P01,Pocillopora,Ambient,0,1,,T0
D1_3X3_P10,T3,D1_3X3_P10_T3,D1,3X3,P10,Pocillopora,Ambient,1,1,,T3
D1_3X3_P10,T6,D1_3X3_P10_T6,D1,3X3,P10,Pocillopora,Ambient,0,1,,T3
D1_3X3_P10,T9,D1_3X3_P10_T9,D1,3X3,P10,Pocillopora,Ambient,0,0,,T3
D1_3X3_P11,T9,D1_3X3_P11_T9,D1,3X3,P11,Pocillopora,Ambient,0,1,,T6
D1_3X3_P11,T6,D1_3X3_P11_T6,D1,3X3,P11,Pocillopora,Ambient,1,1,,T6
D1_3X3_P12,T6,D1_3X3_P12_T6,D1,3X3,P12,Pocillopora,Ambient,0,1,,T9
D1_3X3_P12,T3,D1_3X3_P12_T3,D1,3X3,P12,Pocillopora,Ambient,0,1,,T9
D1_3X3_P12,T9,D1_3X3_P12_T9,D1,3X3,P12,Pocillopora,Ambient,1,1,Is next to A6 and attached to loose rubble that's rolling around,T9
D1_3X3_P13,T9,D1_3X3_P13_T9,D1,3X3,P13,Pocillopora,Ambient,0,1,,T6
D1_3X3_P13,T6,D1_3X3_P13_T6,D1,3X3,P13,Pocillopora,Ambient,1,1,,T6
D1_3X3_P03,T3,D1_3X3_P3_T3,D1,3X3,P03,Pocillopora,Ambient,1,1,,T3
D1_3X3_P03,T9,D1_3X3_P3_T9,D1,3X3,P03,Pocillopora,Ambient,0,0,,T3
D1_3X3_P03,T6,D1_3X3_P3_T6,D1,3X3,P03,Pocillopora,Ambient,0,0,,T3
D1_3X3_P04,T3,D1_3X3_P4_T3,D1,3X3,P04,Pocillopora,Ambient,0,1,,T0
D1_3X3_P04,T6,D1_3X3_P4_T6,D1,3X3,P04,Pocillopora,Ambient,0,1,,T0
D1_3X3_P04,T9,D1_3X3_P4_T9,D1,3X3,P04,Pocillopora,Ambient,0,1,,T0
D1_3X3_P04,T0,D1_3X3_P4_T0,D1,3X3,P04,Pocillopora,Ambient,1,1,0,T0
D1_3X3_P06,T3,D1_3X3_P6_T3,D1,3X3,P06,Pocillopora,Ambient,1,1,,T3
D1_3X3_P07,T3,D1_3X3_P7_T3,D1,3X3,P07,Pocillopora,Ambient,1,1,,T3
D1_3X3_P07,T9,D1_3X3_P7_T9,D1,3X3,P07,Pocillopora,Ambient,0,1,,T3
D1_3X3_P07,T6,D1_3X3_P7_T6,D1,3X3,P07,Pocillopora,Ambient,0,1,,T3
D1_3X3_P08,T9,D1_3X3_P8_T9,D1,3X3,P08,Pocillopora,Ambient,0,1,,T3
D1_3X3_P08,T6,D1_3X3_P8_T6,D1,3X3,P08,Pocillopora,Ambient,0,1,,T3
D1_3X3_P08,T3,D1_3X3_P8_T3,D1,3X3,P08,Pocillopora,Ambient,1,1,,T3
D1_3X3_P09,T9,D1_3X3_P9_T9,D1,3X3,P09,Pocillopora,Ambient,0,1,,T3
D1_3X3_P09,T3,D1_3X3_P9_T3,D1,3X3,P09,Pocillopora,Ambient,1,1,,T3
D1_3X3_P09,T6,D1_3X3_P9_T6,D1,3X3,P09,Pocillopora,Ambient,0,1,,T3
D1_open_P01,T9,D1_open_P1_T9,D1,open,P01,Pocillopora,Ambient,0,0,,T3
D1_open_P01,T6,D1_open_P1_T6,D1,open,P01,Pocillopora,Ambient,0,1,,T3
D1_open_P01,T3,D1_open_P1_T3,D1,open,P01,Pocillopora,Ambient,1,1,,T3
D1_open_P10,T9,D1_open_P10_T9,D1,open,P10,Pocillopora,Ambient,1,1,,T9
D1_open_P11,T9,D1_open_P11_T9,D1,open,P11,Pocillopora,Ambient,1,1,,T9
D1_open_P12,T9,D1_open_P12_T9,D1,open,P12,Pocillopora,Ambient,1,1,,T9
D1_open_P13,T9,D1_open_P13_T9,D1,open,P13,Pocillopora,Ambient,1,1,,T9
D1_open_P02,T9,D1_open_P2_T9,D1,open,P02,Pocillopora,Ambient,0,0,,T0
D1_open_P02,T3,D1_open_P2_T3,D1,open,P02,Pocillopora,Ambient,0,0,,T0
D1_open_P02,T0,D1_open_P2_T0,D1,open,P02,Pocillopora,Ambient,1,1,0,T0
D1_open_P02,T6,D1_open_P2_T6,D1,open,P02,Pocillopora,Ambient,0,0,,T0
D1_open_P03,T0,D1_open_P3_T0,D1,open,P03,Pocillopora,Ambient,1,1,0,T0
D1_open_P03,T9,D1_open_P3_T9,D1,open,P03,Pocillopora,Ambient,0,0,,T0
D1_open_P03,T3,D1_open_P3_T3,D1,open,P03,Pocillopora,Ambient,0,0,,T0
D1_open_P03,T6,D1_open_P3_T6,D1,open,P03,Pocillopora,Ambient,0,0,,T0
D1_open_P04,T3,D1_open_P4_T3,D1,open,P04,Pocillopora,Ambient,1,1,,T3
D1_open_P04,T9,D1_open_P4_T9,D1,open,P04,Pocillopora,Ambient,0,1,,T3
D1_open_P04,T6,D1_open_P4_T6,D1,open,P04,Pocillopora,Ambient,0,1,,T3
D1_open_P05,T3,D1_open_P5_T3,D1,open,P05,Pocillopora,Ambient,1,1,,T3
D1_open_P05,T9,D1_open_P5_T9,D1,open,P05,Pocillopora,Ambient,0,0,,T3
D1_open_P05,T6,D1_open_P5_T6,D1,open,P05,Pocillopora,Ambient,0,1,,T3
D1_open_P06,T9,D1_open_P6_T9,D1,open,P06,Pocillopora,Ambient,0,1,,T6
D1_open_P06,T6,D1_open_P6_T6,D1,open,P06,Pocillopora,Ambient,1,1,,T6
D1_open_P07,T9,D1_open_P7_T9,D1,open,P07,Pocillopora,Ambient,0,1,,T3
D1_open_P07,T6,D1_open_P7_T6,D1,open,P07,Pocillopora,Ambient,0,1,,T3
D1_open_P07,T3,D1_open_P7_T3,D1,open,P07,Pocillopora,Ambient,1,1,,T3
D1_open_P08,T9,D1_open_P8_T9,D1,open,P08,Pocillopora,Ambient,0,1,"Right on edge of the image, possibly was here previously",T6
D1_open_P08,T6,D1_open_P8_T6,D1,open,P08,Pocillopora,Ambient,1,1,"Right on edge of the image, possibly was here previously",T6
D1_open_P09,T9,D1_open_P9_T9,D1,open,P09,Pocillopora,Ambient,1,1,"Likely not attached, showed up very large",T9
D3_1X1_P10,T9,D3_1X1_P10_T9,D3,1X1,P10,Pocillopora,Enriched,0,1,,T3
D3_1X1_P10,T6,D3_1X1_P10_T6,D3,1X1,P10,Pocillopora,Enriched,0,1,,T3
D3_1X1_P10,T3,D3_1X1_P10_T3,D3,1X1,P10,Pocillopora,Enriched,1,1,,T3
D3_1X1_P11,T9,D3_1X1_P11_T9,D3,1X1,P11,Pocillopora,Enriched,0,1,,T3
D3_1X1_P11,T6,D3_1X1_P11_T6,D3,1X1,P11,Pocillopora,Enriched,0,1,,T3
D3_1X1_P11,T3,D3_1X1_P11_T3,D3,1X1,P11,Pocillopora,Enriched,1,1,,T3
D3_1X1_P12,T9,D3_1X1_P12_T9,D3,1X1,P12,Pocillopora,Enriched,0,1,,T3
D3_1X1_P12,T6,D3_1X1_P12_T6,D3,1X1,P12,Pocillopora,Enriched,0,1,,T3
D3_1X1_P12,T3,D3_1X1_P12_T3,D3,1X1,P12,Pocillopora,Enriched,1,1,,T3
D3_1X1_P13,T9,D3_1X1_P13_T9,D3,1X1,P13,Pocillopora,Enriched,0,1,,T3
D3_1X1_P13,T6,D3_1X1_P13_T6,D3,1X1,P13,Pocillopora,Enriched,0,1,,T3
D3_1X1_P13,T3,D3_1X1_P13_T3,D3,1X1,P13,Pocillopora,Enriched,1,1,,T3
D3_1X1_P14,T6,D3_1X1_P14_T6,D3,1X1,P14,Pocillopora,Enriched,1,1,,T6
D3_1X1_P14,T9,D3_1X1_P14_T9,D3,1X1,P14,Pocillopora,Enriched,0,0,,T6
D3_1X1_P15,T9,D3_1X1_P15_T9,D3,1X1,P15,Pocillopora,Enriched,0,1,,T3
D3_1X1_P15,T6,D3_1X1_P15_T6,D3,1X1,P15,Pocillopora,Enriched,0,1,,T3
D3_1X1_P15,T3,D3_1X1_P15_T3,D3,1X1,P15,Pocillopora,Enriched,1,1,,T3
D3_1X1_P17,T9,D3_1X1_P17_T9,D3,1X1,P17,Pocillopora,Enriched,0,1,,T3
D3_1X1_P17,T6,D3_1X1_P17_T6,D3,1X1,P17,Pocillopora,Enriched,0,1,,T3
D3_1X1_P17,T3,D3_1X1_P17_T3,D3,1X1,P17,Pocillopora,Enriched,1,1,,T3
D3_1X1_P18,T9,D3_1X1_P18_T9,D3,1X1,P18,Pocillopora,Enriched,0,1,,T6
D3_1X1_P18,T6,D3_1X1_P18_T6,D3,1X1,P18,Pocillopora,Enriched,1,1,,T6
D3_1X1_P19,T6,D3_1X1_P19_T6,D3,1X1,P19,Pocillopora,Enriched,1,1,,T6
D3_1X1_P19,T6,D3_1X1_P19_T6,D3,1X1,P19,Pocillopora,Enriched,0,1,,T6
D3_1X1_P02,T9,D3_1X1_P2_T9,D3,1X1,P02,Pocillopora,Enriched,0,1,,T3
D3_1X1_P02,T6,D3_1X1_P2_T6,D3,1X1,P02,Pocillopora,Enriched,0,1,,T3
D3_1X1_P02,T3,D3_1X1_P2_T3,D3,1X1,P02,Pocillopora,Enriched,1,1,,T3
D3_1X1_P20,T9,D3_1X1_P20_T9,D3,1X1,P20,Pocillopora,Enriched,0,1,,T6
D3_1X1_P20,T6,D3_1X1_P20_T6,D3,1X1,P20,Pocillopora,Enriched,1,1,,T6
D3_1X1_P21,T9,D3_1X1_P21_T9,D3,1X1,P21,Pocillopora,Enriched,1,1,,T9
D3_1X1_P22A,T9,D3_1X1_P22A_T9,D3,1X1,P22A,Pocillopora,Enriched,1,1,,T9
D3_1X1_P22B,T9,D3_1X1_P22B_T9,D3,1X1,P22B,Pocillopora,Enriched,1,1,probably recruited previously and was underneath diffuser,T9
D3_1X1_P03,T9,D3_1X1_P3_T9,D3,1X1,P03,Pocillopora,Enriched,0,0,,T3
D3_1X1_P03,T6,D3_1X1_P3_T6,D3,1X1,P03,Pocillopora,Enriched,0,0,,T3
D3_1X1_P03,T3,D3_1X1_P3_T3,D3,1X1,P03,Pocillopora,Enriched,1,1,,T3
D3_1X1_P04,T9,D3_1X1_P4_T9,D3,1X1,P04,Pocillopora,Enriched,0,1,,T3
D3_1X1_P04,T3,D3_1X1_P4_T3,D3,1X1,P04,Pocillopora,Enriched,1,1,,T3
D3_1X1_P04,T6,D3_1X1_P4_T6,D3,1X1,P04,Pocillopora,Enriched,0,1,,T3
D3_1X1_P05,T6,D3_1X1_P5_T6,D3,1X1,P05,Pocillopora,Enriched,0,1,,T3
D3_1X1_P05,T9,D3_1X1_P5_T9,D3,1X1,P05,Pocillopora,Enriched,0,1,,T3
D3_1X1_P05,T3,D3_1X1_P5_T3,D3,1X1,P05,Pocillopora,Enriched,1,1,,T3
D3_1X1_P06,T3,D3_1X1_P6_T3,D3,1X1,P06,Pocillopora,Enriched,1,1,,T3
D3_1X1_P06,T6,D3_1X1_P6_T6,D3,1X1,P06,Pocillopora,Enriched,0,1,,T3
D3_1X1_P06,T9,D3_1X1_P6_T9,D3,1X1,P06,Pocillopora,Enriched,0,1,,T3
D3_1X1_P07,T3,D3_1X1_P7_T3,D3,1X1,P07,Pocillopora,Enriched,1,1,,T3
D3_1X1_P07,T9,D3_1X1_P7_T9,D3,1X1,P07,Pocillopora,Enriched,0,1,,T3
D3_1X1_P07,T6,D3_1X1_P7_T6,D3,1X1,P07,Pocillopora,Enriched,0,1,,T3
D3_1X1_P08,T9,D3_1X1_P8_T9,D3,1X1,P08,Pocillopora,Enriched,0,1,,T3
D3_1X1_P08,T6,D3_1X1_P8_T6,D3,1X1,P08,Pocillopora,Enriched,0,1,,T3
D3_1X1_P08,T3,D3_1X1_P8_T3,D3,1X1,P08,Pocillopora,Enriched,1,1,,T3
D3_1X1_P09,T3,D3_1X1_P9_T3,D3,1X1,P09,Pocillopora,Enriched,1,1,,T3
D3_1X1_P09,T9,D3_1X1_P9_T9,D3,1X1,P09,Pocillopora,Enriched,0,0,,T3
D3_1X1_P09,T6,D3_1X1_P9_T6,D3,1X1,P09,Pocillopora,Enriched,0,0,,T3
D3_2X2_P01,T6,D3_2X2_P1_T6,D3,2X2,P01,Pocillopora,Enriched,0,1,,T0
D3_2X2_P01,T9,D3_2X2_P1_T9,D3,2X2,P01,Pocillopora,Enriched,0,1,,T0
D3_2X2_P01,T3,D3_2X2_P1_T3,D3,2X2,P01,Pocillopora,Enriched,0,1,,T0
D3_2X2_P01,T0,D3_2X2_P1_T0,D3,2X2,P01,Pocillopora,Enriched,1,1,0,T0
D3_2X2_P02,T9,D3_2X2_P2_T9,D3,2X2,P02,Pocillopora,Enriched,0,1,,T3
D3_2X2_P02,T6,D3_2X2_P2_T6,D3,2X2,P02,Pocillopora,Enriched,0,1,,T3
D3_2X2_P02,T3,D3_2X2_P2_T3,D3,2X2,P02,Pocillopora,Enriched,1,1,,T3
D3_2X2_P03,T3,D3_2X2_P3_T3,D3,2X2,P03,Pocillopora,Enriched,1,1,,T3
D3_2X2_P03,T6,D3_2X2_P3_T6,D3,2X2,P03,Pocillopora,Enriched,0,1,,T3
D3_2X2_P03,T9,D3_2X2_P3_T9,D3,2X2,P03,Pocillopora,Enriched,0,1,,T3
D3_2X2_P04,T3,D3_2X2_P4_T3,D3,2X2,P04,Pocillopora,Enriched,1,1,,T3
D3_2X2_P04,T6,D3_2X2_P4_T6,D3,2X2,P04,Pocillopora,Enriched,0,1,also caulerpa and halimeda,T3
D3_2X2_P04,T9,D3_2X2_P4_T9,D3,2X2,P04,Pocillopora,Enriched,0,1,"can't see in photo, but can see at T10",T3
D3_2X2_P05,T9,D3_2X2_P5_T9,D3,2X2,P05,Pocillopora,Enriched,0,1,,T3
D3_2X2_P05,T3,D3_2X2_P5_T3,D3,2X2,P05,Pocillopora,Enriched,1,1,,T3
D3_2X2_P05,T6,D3_2X2_P5_T6,D3,2X2,P05,Pocillopora,Enriched,0,1,,T3
D3_2X2_P06,T9,D3_2X2_P6_T9,D3,2X2,P06,Pocillopora,Enriched,0,1,,T6
D3_2X2_P06,T6,D3_2X2_P6_T6,D3,2X2,P06,Pocillopora,Enriched,1,1,,T6
D3_2X2_P07,T9,D3_2X2_P7_T9,D3,2X2,P07,Pocillopora,Enriched,1,1,"Looks rather large for a recruit, possibly is growing through exclosure mesh, which is what it looks like",T9
D3_3X3_P01,T9,D3_3X3_P1_T9,D3,3X3,P01,Pocillopora,Enriched,0,1,,T3
D3_3X3_P01,T3,D3_3X3_P1_T3,D3,3X3,P01,Pocillopora,Enriched,1,1,,T3
D3_3X3_P01,T6,D3_3X3_P1_T6,D3,3X3,P01,Pocillopora,Enriched,0,1,,T3
D3_3X3_P10,T9,D3_3X3_P10_T9,D3,3X3,P10,Pocillopora,Enriched,0,1,,T3
D3_3X3_P10,T3,D3_3X3_P10_T3,D3,3X3,P10,Pocillopora,Enriched,1,1,,T3
D3_3X3_P10,T6,D3_3X3_P10_T6,D3,3X3,P10,Pocillopora,Enriched,0,1,,T3
D3_3X3_P11,T9,D3_3X3_P11_T9,D3,3X3,P11,Pocillopora,Enriched,0,1,,T3
D3_3X3_P11,T6,D3_3X3_P11_T6,D3,3X3,P11,Pocillopora,Enriched,0,1,,T3
D3_3X3_P11,T3,D3_3X3_P11_T3,D3,3X3,P11,Pocillopora,Enriched,1,1,,T3
D3_3X3_P12,T6,D3_3X3_P12_T6,D3,3X3,P12,Pocillopora,Enriched,1,1,,T6
D3_3X3_P12,T9,D3_3X3_P12_T9,D3,3X3,P12,Pocillopora,Enriched,0,1,,T6
D3_3X3_P13,T9,D3_3X3_P13_T9,D3,3X3,P13,Pocillopora,Enriched,0,1,,T6
D3_3X3_P13,T6,D3_3X3_P13_T6,D3,3X3,P13,Pocillopora,Enriched,1,1,,T6
D3_3X3_P14A,T9,D3_3X3_P14A_T9,D3,3X3,P14A,Pocillopora,Enriched,0,0,,T3
D3_3X3_P14A,T6,D3_3X3_P14A_T6,D3,3X3,P14A,Pocillopora,Enriched,0,0,,T3
D3_3X3_P14A,T3,D3_3X3_P14A_T3,D3,3X3,P14A,Pocillopora,Enriched,1,1,,T3
